"cui","sab","code"
C1523753,GO,GO:0042659
C1523754,GO,GO:0042660
C1523756,GO,GO:0042667
C1523757,GO,GO:0042668
C1523758,GO,GO:0042669
C1523765,GO,GO:0042686
C1523766,GO,GO:0042733
C1523768,GO,GO:0043115
C1523769,GO,GO:0043122
C1523770,GO,GO:0043123
C1523771,GO,GO:0043124
C1523772,GO,GO:0043125
C1523773,GO,GO:0043126
C1523774,GO,GO:0043127
C1523775,GO,GO:0043128
C1523776,GO,GO:0043129
C1523777,GO,GO:0043130
C1523778,GO,GO:0043132
C1523779,GO,GO:0043133
C1523780,GO,GO:0043134
C1523781,GO,GO:0043135
C1523783,GO,GO:0043137
C1523784,GO,GO:0043138
C1523785,GO,GO:0043139
C1523789,GO,GO:0043143
C1523790,GO,GO:0043144
C1523791,GO,GO:0043145
C1523792,GO,GO:0007051
C1523793,GO,GO:0000212
C1523794,GO,GO:0007052
C1523795,GO,GO:0043149
C1523796,GO,GO:0043150
C1523797,GO,GO:0043151
C1523798,GO,GO:0043152
C1523799,GO,GO:0043153
C1523801,GO,GO:0043155
C1523802,GO,GO:0043156
C1523803,GO,GO:0043157
C1523804,GO,GO:0043158
C1523805,GO,GO:0043159
C1523806,GO,GO:0043160
C1523807,GO,GO:0043161
C1523808,GO,GO:0043162
C1523809,GO,GO:0043163
C1523810,GO,GO:0043164
C1523811,GO,GO:0043165
C1523812,GO,GO:0004402
C1523813,GO,GO:0043167
C1523814,GO,GO:0043168
C1523815,GO,GO:0043169
C1523816,GO,GO:0043170
C1523817,GO,GO:0043171
C1523818,GO,GO:0043172
C1523819,GO,GO:0043173
C1523820,GO,GO:0043174
C1523821,GO,GO:0043175
C1523822,GO,GO:0043176
C1523823,GO,GO:0043177
C1523824,GO,GO:0043178
C1523825,GO,GO:0043179
C1523826,GO,GO:0043180
C1523827,GO,GO:0043181
C1523828,GO,GO:0043182
C1523829,GO,GO:0043183
C1523830,GO,GO:0043184
C1523831,GO,GO:0043185
C1523832,GO,GO:0043186
C1523833,GO,GO:0043187
C1523834,GO,GO:0043188
C1523835,GO,GO:0043189
C1523836,GO,GO:0043190
C1523842,GO,GO:0043198
C1523843,GO,GO:0043199
C1523844,GO,GO:0043200
C1523845,GO,GO:0043201
C1523846,GO,GO:0043202
C1523847,GO,GO:0097435
C1523848,GO,GO:0043207
C1523849,GO,GO:0043208
C1523850,GO,GO:0043210
C1523851,GO,GO:0043211
C1523852,GO,GO:0043212
C1523853,GO,GO:0043213
C1523854,GO,GO:0043214
C1523855,GO,GO:0043215
C1523856,GO,GO:0043216
C1523857,GO,GO:0043217
C1523858,GO,GO:0043218
C1523859,GO,GO:0043219
C1523862,GO,GO:0043223
C1523863,GO,GO:0043224
C1523864,GO,GO:0043225
C1523865,GO,GO:0043227
C1523866,GO,GO:0043228
C1523867,GO,GO:0043229
C1523868,GO,GO:0043230
C1523869,GO,GO:0043231
C1523870,GO,GO:0043232
C1523871,GO,GO:0043233
C1523872,GO,GO:0032991
C1523873,GO,GO:0043235
C1523874,GO,GO:0043236
C1523875,GO,GO:0043237
C1523876,GO,GO:0043236
C1523877,GO,GO:0043236
C1523878,GO,GO:0043240
C1523879,GO,GO:0032984
C1523880,GO,GO:0043242
C1523881,GO,GO:0043243
C1523882,GO,GO:0043244
C1523883,GO,GO:0043245
C1523884,GO,GO:0043246
C1523885,GO,GO:0043247
C1523886,GO,GO:0043248
C1523887,GO,GO:0043249
C1523888,GO,GO:0043250
C1523889,GO,GO:0043251
C1523890,GO,GO:0043252
C1523891,GO,GO:0043253
C1523892,GO,GO:0043254
C1523893,GO,GO:0043255
C1523894,GO,GO:0043256
C1523897,GO,GO:0043262
C1523898,GO,GO:0043264
C1523899,GO,GO:0043266
C1523900,GO,GO:0043267
C1523901,GO,GO:0043268
C1523902,GO,GO:0043269
C1523903,GO,GO:0043270
C1523904,GO,GO:0043271
C1523905,GO,GO:0043272
C1523906,GO,GO:0043273
C1523907,GO,GO:0043274
C1523908,GO,GO:0043277
C1523909,GO,GO:0043278
C1523910,GO,GO:0043279
C1523911,GO,GO:0043280
C1523912,GO,GO:0043281
C1523913,GO,GO:0043282
C1523917,GO,GO:0043286
C1523918,GO,GO:0043287
C1523919,GO,GO:0043288
C1523920,GO,GO:0043289
C1523921,GO,GO:0043290
C1523922,GO,GO:0043291
C1523925,GO,GO:0044238
C1523926,GO,GO:0044239
C1523928,GO,GO:0044241
C1523929,GO,GO:0044242
C1523932,GO,GO:0044245
C1523934,GO,GO:0044247
C1523935,GO,GO:0044248
C1523936,GO,GO:0044249
C1523938,GO,GO:0044251
C1523942,GO,GO:0044255
C1523943,GO,GO:0044256
C1523944,GO,GO:0044257
C1523945,GO,GO:0044258
C1523947,GO,GO:0044260
C1523949,GO,GO:0044262
C1523951,GO,GO:0044264
C1523952,GO,GO:0044265
C1523954,GO,GO:0044267
C1523956,GO,GO:0044269
C1523957,GO,GO:0044270
C1523958,GO,GO:0044271
C1523959,GO,GO:0044272
C1523960,GO,GO:0044273
C1523962,GO,GO:0044275
C1523964,GO,GO:0045049
C1523965,GO,GO:0045050
C1523966,GO,GO:0045051
C1523967,GO,GO:0045052
C1523968,GO,GO:0045314
C1523969,GO,GO:0045315
C1523970,GO,GO:0045316
C1524026,GO,GO:0044237
C1524058,GO,GO:0030336
C1524108,GO,GO:0031028
C1524109,GO,GO:0035282
C1524120,GO,GO:0048364
C1526984,GO,GO:0001879
C1526985,GO,GO:0035145
C1526987,GO,GO:0090601
C1526988,GO,GO:0050999
C1526989,GO,GO:0051169
C1527009,GO,GO:0043196
C1527023,GO,GO:0051001
C1527040,GO,GO:0009825
C1527042,GO,GO:0009825
C1527107,GO,GO:0050998
C1527267,GO,GO:0043275
C1527268,GO,GO:0048500
C1527269,GO,GO:0030937
C1527274,GO,GO:0030938
C1527278,GO,GO:0019038
C1527284,HPO,HP:0003771
C1527311,HPO,HP:0002181
C1527344,HPO,HP:0001618
C1527347,HPO,HP:0002465
C1527366,HPO,HP:0011097
C1527383,HPO,HP:0012344
C1527388,HPO,HP:0009775
C1527405,HPO,HP:0001901
C1531651,HPO,HP:0010875
C1531935,HPO,HP:0500091
C1532837,HPO,HP:0030180
C1533041,HPO,HP:0008007
C1533692,GO,GO:0044691
C1533729,GO,GO:0016563
C1533729,GO,GO:0045893
C1533730,GO,GO:0005328
C1533731,GO,GO:0005227
C1533847,HPO,HP:0003756
C1534864,HPO,HP:0012139
C1535939,HPO,HP:0020102
C1535950,HPO,HP:0004386
C1535953,HPO,HP:0002677
C1535978,HPO,HP:0012238
C1536085,HPO,HP:0031609
C1536403,GO,GO:0019835
C1546180,HPO,HP:0011420
C1556380,HPO,HP:0025500
C1556381,HPO,HP:0025501
C1560305,HPO,HP:0005184
C1561643,HPO,HP:0012622
C1561989,HPO,HP:0032107
C1562061,HPO,HP:0030961
C1562363,HPO,HP:0032513
C1562761,HPO,HP:0011859
C1563118,HPO,HP:0030002
C1563272,HPO,HP:0030661
C1563716,HPO,HP:0008188
C1563744,GO,GO:0008610
C1565489,HPO,HP:0000083
C1567435,HPO,HP:0000113
C1571130,GO,GO:0071576
C1578482,HPO,HP:0008081
C1608376,GO,GO:0034117
C1608410,HPO,HP:0002599
C1609433,HPO,HP:0010958
C1609481,HPO,HP:0032505
C1610065,HPO,HP:0000068
C1610609,HPO,HP:0030807
C1611184,HPO,HP:0001717
C1611195,HPO,HP:0008005
C1619700,HPO,HP:0000110
C1619711,HPO,HP:0002604
C1621255,GO,GO:0000173
C1621256,GO,GO:0000167
C1621259,GO,GO:0000182
C1621260,GO,GO:0000198
C1621261,GO,GO:0000395
C1621261,GO,GO:0006376
C1621266,GO,GO:0001646
C1621267,GO,GO:0001646
C1621269,GO,GO:0001938
C1621270,GO,GO:0001944
C1621273,GO,GO:0001937
C1621274,GO,GO:0001950
C1621275,GO,GO:0001955
C1621276,GO,GO:0001968
C1621277,GO,GO:0001969
C1621278,GO,GO:0001954
C1621280,GO,GO:0002000
C1621281,GO,GO:0002004
C1621284,GO,GO:0001985
C1621285,GO,GO:0002003
C1621286,GO,GO:0002017
C1621287,GO,GO:0003823
C1621290,GO,GO:0002023
C1621291,GO,GO:0004933
C1621291,GO,GO:0004934
C1621292,GO,GO:0004299
C1621293,GO,GO:0002032
C1621296,GO,GO:0005102
C1621302,GO,GO:0005301
C1621302,GO,GO:0005302
C1621302,GO,GO:0005304
C1621302,GO,GO:0015173
C1621302,GO,GO:0015196
C1621302,GO,GO:0015658
C1621314,GO,GO:0005847
C1621315,GO,GO:0006144
C1621315,GO,GO:0006163
C1621315,GO,GO:0042278
C1621319,GO,GO:0000395
C1621319,GO,GO:0006376
C1621321,GO,GO:0006509
C1621322,GO,GO:0006496
C1621323,GO,GO:0006509
C1621323,GO,GO:0031293
C1621324,GO,GO:0006494
C1621325,GO,GO:0006493
C1621326,GO,GO:0051761
C1621327,GO,GO:0007194
C1621328,GO,GO:0051276
C1621331,GO,GO:0008058
C1621333,GO,GO:0009266
C1621334,GO,GO:0009585
C1621334,GO,GO:0010017
C1621335,GO,GO:0009450
C1621343,GO,GO:0010258
C1621345,GO,GO:0010250
C1621350,GO,GO:0015414
C1621351,GO,GO:0015411
C1621354,GO,GO:0010142
C1621354,GO,GO:0019287
C1621356,GO,GO:0015446
C1621357,GO,GO:0010233
C1621359,GO,GO:0015438
C1621360,GO,GO:0015439
C1621361,GO,GO:0010235
C1621363,GO,GO:0016213
C1621364,GO,GO:0015437
C1621365,GO,GO:0016108
C1621367,GO,GO:0031410
C1621370,GO,GO:0018258
C1621371,GO,GO:0018243
C1621376,GO,GO:0019243
C1621377,GO,GO:0019488
C1621380,GO,GO:0019528
C1621381,GO,GO:0030051
C1621384,GO,GO:0020035
C1621385,GO,GO:0030380
C1621386,GO,GO:0030713
C1621393,GO,GO:0031101
C1621395,GO,GO:0031098
C1621396,GO,GO:0031098
C1621397,GO,GO:0031089
C1621398,GO,GO:0031109
C1621399,GO,GO:0031144
C1621400,GO,GO:0031116
C1621401,GO,GO:0031121
C1621402,GO,GO:0031130
C1621403,GO,GO:0031126
C1621404,GO,GO:0031131
C1621405,GO,GO:0031140
C1621406,GO,GO:0019290
C1621407,GO,GO:0031169
C1621408,GO,GO:0031145
C1621409,GO,GO:0031168
C1621411,GO,GO:0019539
C1621412,GO,GO:0031164
C1621414,GO,GO:0042864
C1621415,GO,GO:0031156
C1621417,GO,GO:0031219
C1621418,GO,GO:0031213
C1621419,GO,GO:0019539
C1621420,GO,GO:0031171
C1621421,GO,GO:0031205
C1621422,GO,GO:0031220
C1621424,GO,GO:0031223
C1621426,GO,GO:0031247
C1621427,GO,GO:0031237
C1621428,GO,GO:0031229
C1621429,GO,GO:0031327
C1621432,GO,GO:0031254
C1621433,GO,GO:0031252
C1621434,GO,GO:0031258
C1621435,GO,GO:0031270
C1621437,GO,GO:0031262
C1621438,GO,GO:0031271
C1621439,GO,GO:0031268
C1621443,GO,GO:0031264
C1621444,GO,GO:0031284
C1621445,GO,GO:0031289
C1621450,GO,GO:0031317
C1621451,GO,GO:0031315
C1621452,GO,GO:0031308
C1621453,GO,GO:0031298
C1621454,GO,GO:0031305
C1621455,GO,GO:0031301
C1621456,GO,GO:0031339
C1621457,GO,GO:0031353
C1621458,GO,GO:0031344
C1621459,GO,GO:0031347
C1621460,GO,GO:0031343
C1621461,GO,GO:0031371
C1621462,GO,GO:0031368
C1621463,GO,GO:0031384
C1621465,GO,GO:0031376
C1621466,GO,GO:0031377
C1621467,GO,GO:0031390
C1621468,GO,GO:0031359
C1621469,GO,GO:0031396
C1621471,GO,GO:0031402
C1621473,GO,GO:0031406
C1621475,GO,GO:0031419
C1621476,GO,GO:0031421
C1621478,GO,GO:0031434
C1621479,GO,GO:0031439
C1621480,GO,GO:0031441
C1621486,GO,GO:0031438
C1621489,GO,GO:0031463
C1621491,GO,GO:0031458
C1621492,GO,GO:0031462
C1621493,GO,GO:0031469
C1621494,GO,GO:0031525
C1621496,GO,GO:0031489
C1621497,GO,GO:0031463
C1621498,GO,GO:0031593
C1621499,GO,GO:0031595
C1621500,GO,GO:0031520
C1621501,GO,GO:0031588
C1621502,GO,GO:0031534
C1621503,GO,GO:0031539
C1621504,GO,GO:0031542
C1621505,GO,GO:0031545
C1621506,GO,GO:0031570
C1621507,GO,GO:0031578
C1621509,GO,GO:0031590
C1621510,GO,GO:0031530
C1621511,GO,GO:0031559
C1621512,GO,GO:0031567
C1621513,GO,GO:0031568
C1621514,GO,GO:0031581
C1621515,GO,GO:0031543
C1621516,GO,GO:0031517
C1621517,GO,GO:0031591
C1621520,GO,GO:0031511
C1621521,GO,GO:0031514
C1621522,GO,GO:0031502
C1621523,GO,GO:0031503
C1621524,GO,GO:0031507
C1621525,GO,GO:0031511
C1621527,GO,GO:0031604
C1621528,GO,GO:0031629
C1621530,GO,GO:0031610
C1621531,GO,GO:0031614
C1621533,GO,GO:0031627
C1621534,GO,GO:0031611
C1621535,GO,GO:0031631
C1621536,GO,GO:0031615
C1621537,GO,GO:0031619
C1621538,GO,GO:0031637
C1621540,GO,GO:0031616
C1621541,GO,GO:0031620
C1621546,GO,GO:0031670
C1621547,GO,GO:0031646
C1621549,GO,GO:0031644
C1621550,GO,GO:0031664
C1621551,GO,GO:0031684
C1621552,GO,GO:0031680
C1621553,GO,GO:0031654
C1621554,GO,GO:0031656
C1621555,GO,GO:0031663
C1621556,GO,GO:0031666
C1621558,GO,GO:0005502
C1621558,GO,GO:0005503
C1621558,GO,GO:0016918
C1621559,GO,GO:0000703
C1621560,GO,GO:0015625
C1621561,GO,GO:0005889
C1621561,GO,GO:0008900
C1621562,GO,GO:0031695
C1621563,GO,GO:0017048
C1621564,GO,GO:0030380
C1621565,GO,GO:0031685
C1621567,GO,GO:0031696
C1621568,GO,GO:0031689
C1621572,GO,GO:0005031
C1621573,GO,GO:0015291
C1621574,GO,GO:0015297
C1621575,GO,GO:0042368
C1621575,GO,GO:0042369
C1621575,GO,GO:1901755
C1621576,GO,GO:0042540
C1621577,GO,GO:0019094
C1621578,GO,GO:0031727
C1621579,GO,GO:0031705
C1621580,GO,GO:0031700
C1621581,GO,GO:0031703
C1621582,GO,GO:0031706
C1621586,GO,GO:0031713
C1621587,GO,GO:0031711
C1621588,GO,GO:0031712
C1621589,GO,GO:0031710
C1621590,GO,GO:0031716
C1621591,GO,GO:0031718
C1621592,GO,GO:0008278
C1621593,GO,GO:0031730
C1621594,GO,GO:0031837
C1621595,GO,GO:0031844
C1621596,GO,GO:0031865
C1621597,GO,GO:0031866
C1621598,GO,GO:0031797
C1621599,GO,GO:0031789
C1621600,GO,GO:0031789
C1621601,GO,GO:0031784
C1621602,GO,GO:0031842
C1621603,GO,GO:0031845
C1621604,GO,GO:0031855
C1621605,GO,GO:0031836
C1621606,GO,GO:0031852
C1621607,GO,GO:0031858
C1621608,GO,GO:0035321
C1621610,GO,GO:0040024
C1621611,GO,GO:0031734
C1621612,GO,GO:0031834
C1621613,GO,GO:0031838
C1621614,GO,GO:0031853
C1621615,GO,GO:0031860
C1621616,GO,GO:0031847
C1621617,GO,GO:0031848
C1621618,GO,GO:0031891
C1621620,GO,GO:0031898
C1621621,GO,GO:0031876
C1621622,GO,GO:0031884
C1621623,GO,GO:0031870
C1621624,GO,GO:0031873
C1621625,GO,GO:0042070
C1621626,GO,GO:0031736
C1621627,GO,GO:0031757
C1621628,GO,GO:0031761
C1621629,GO,GO:0031759
C1621630,GO,GO:0031869
C1621631,GO,GO:0031799
C1621632,GO,GO:0031804
C1621633,GO,GO:0042089
C1621635,GO,GO:0042077
C1621636,GO,GO:0031929
C1621637,GO,GO:0031986
C1621638,GO,GO:0032002
C1621639,GO,GO:0031810
C1621642,GO,GO:0031753
C1621643,GO,GO:0032001
C1621644,GO,GO:0031942
C1621645,GO,GO:0031813
C1621646,GO,GO:0031805
C1621647,GO,GO:0031925
C1621648,GO,GO:0031943
C1621649,GO,GO:0032001
C1621651,GO,GO:0031945
C1621654,GO,GO:0031782
C1621655,GO,GO:0031934
C1621656,GO,GO:0031766
C1621657,GO,GO:0031777
C1621658,GO,GO:0035305
C1621659,GO,GO:0035313
C1621660,GO,GO:0031821
C1621661,GO,GO:0031818
C1621662,GO,GO:0031775
C1621663,GO,GO:0031781
C1621664,GO,GO:0035300
C1621664,GO,GO:0052725
C1621665,GO,GO:0035306
C1621667,GO,GO:0031826
C1621668,GO,GO:0035308
C1621669,GO,GO:0035316
C1621670,GO,GO:0035304
C1621671,GO,GO:0035312
C1621672,GO,GO:0042371
C1621672,GO,GO:0042373
C1621673,GO,GO:0042289
C1621713,GO,GO:0042543
C1621717,GO,GO:0042662
C1621723,GO,GO:0043311
C1621749,GO,GO:0051610
C1621750,GO,GO:0042617
C1621758,GO,GO:0042786
C1621762,GO,GO:0043330
C1621765,GO,GO:0043324
C1621767,GO,GO:0043302
C1621768,GO,GO:0043382
C1621771,GO,GO:0043376
C1621773,GO,GO:0043366
C1621774,GO,GO:0043331
C1621775,GO,GO:0043368
C1621778,GO,GO:0043363
C1621779,GO,GO:0043299
C1621781,GO,GO:0043379
C1621786,GO,GO:0043333
C1621787,GO,GO:0043337
C1621788,GO,GO:0043392
C1621789,GO,GO:0043394
C1621790,GO,GO:0043395
C1621795,GO,GO:0046222
C1621799,GO,GO:0043410
C1621804,GO,GO:0043586
C1621805,GO,GO:0009479
C1621805,GO,GO:0045158
C1621807,GO,GO:0019057
C1621812,GO,GO:0051323
C1621815,GO,GO:0000169
C1621817,GO,GO:0000200
C1621821,GO,GO:0000197
C1621823,GO,GO:0000796
C1621823,GO,GO:0008278
C1621827,GO,GO:0001941
C1621828,GO,GO:0001961
C1621829,GO,GO:0001975
C1621830,GO,GO:0001977
C1621832,GO,GO:0001966
C1621833,GO,GO:0001952
C1621835,GO,GO:0001971
C1621836,GO,GO:0001996
C1621837,GO,GO:0002020
C1621838,GO,GO:0002001
C1621841,GO,GO:0002002
C1621842,GO,GO:0002008
C1621843,GO,GO:0001981
C1621844,GO,GO:0001988
C1621846,GO,GO:0003823
C1621850,GO,GO:0002028
C1621852,GO,GO:0004564
C1621854,GO,GO:0005054
C1621855,GO,GO:0005052
C1621859,GO,GO:0003677
C1621859,GO,GO:0003694
C1621861,GO,GO:0002031
C1621882,GO,GO:0005848
C1621883,GO,GO:0005847
C1621884,GO,GO:0005938
C1621892,GO,GO:0006614
C1621892,GO,GO:0006616
C1621892,GO,GO:0006619
C1621894,GO,GO:0006289
C1621895,HPO,HP:0008221
C1621896,GO,GO:0007190
C1621896,GO,GO:0045762
C1621897,GO,GO:0007439
C1621898,GO,GO:0006744
C1621899,GO,GO:0007312
C1621901,GO,GO:0008057
C1621903,GO,GO:0008014
C1621907,GO,GO:0009008
C1621908,GO,GO:0009048
C1621910,GO,GO:0009269
C1621910,GO,GO:0071465
C1621911,GO,GO:0022625
C1621914,GO,GO:0009442
C1621915,GO,GO:0009449
C1621919,GO,GO:0010256
C1621921,GO,GO:0010154
C1621922,GO,GO:0010262
C1621925,GO,GO:0015424
C1621926,GO,GO:0015426
C1621927,GO,GO:0015417
C1621928,GO,GO:0015421
C1621929,GO,GO:0015423
C1621930,GO,GO:0015412
C1621931,GO,GO:0015413
C1621932,GO,GO:0010244
C1621933,GO,GO:0010236
C1621935,GO,GO:0015812
C1621936,GO,GO:0010234
C1621937,GO,GO:0010229
C1621938,GO,GO:0015696
C1621939,GO,GO:0016213
C1621941,GO,GO:0018058
C1621946,GO,GO:0018240
C1621947,GO,GO:0018317
C1621948,GO,GO:0017177
C1621950,GO,GO:0018423
C1621951,GO,GO:0019248
C1621957,GO,GO:0019286
C1621958,HPO,HP:0012174
C1621963,GO,GO:0019681
C1621965,GO,GO:0019720
C1621965,GO,GO:0042046
C1621965,GO,GO:0043545
C1621968,GO,GO:0006928
C1621969,GO,GO:0030674
C1621970,GO,GO:0030720
C1621972,GO,GO:0031076
C1621975,GO,GO:0031090
C1621976,GO,GO:0031091
C1621977,GO,GO:0031095
C1621978,GO,GO:0031102
C1621979,GO,GO:0031114
C1621980,GO,GO:0031103
C1621981,GO,GO:0031110
C1621982,GO,GO:0031117
C1621984,GO,GO:0031134
C1621985,GO,GO:0031136
C1621986,GO,GO:0031133
C1621987,GO,GO:0031138
C1621988,GO,GO:0031139
C1621989,GO,GO:0031147
C1621990,GO,GO:0031149
C1621992,GO,GO:0042858
C1621994,GO,GO:0031153
C1621995,GO,GO:0031160
C1621995,GO,GO:0043591
C1621996,GO,GO:0031216
C1621997,GO,GO:0019540
C1622000,GO,GO:0031204
C1622001,GO,GO:0031170
C1622002,GO,GO:0031177
C1622003,GO,GO:0031208
C1622004,GO,GO:0031221
C1622005,GO,GO:0031176
C1622007,GO,GO:0031246
C1622009,GO,GO:0031224
C1622010,GO,GO:0031225
C1622011,GO,GO:0031235
C1622012,GO,GO:0031249
C1622013,GO,GO:0031242
C1622014,GO,GO:0031320
C1622015,GO,GO:0031322
C1622016,GO,GO:0031323
C1622017,GO,GO:0031256
C1622019,GO,GO:0031272
C1622020,GO,GO:0031263
C1622021,GO,GO:0031263
C1622022,GO,GO:0031431
C1622023,GO,GO:0031328
C1622024,GO,GO:0031269
C1622025,GO,GO:0031278
C1622026,GO,GO:0031288
C1622027,GO,GO:0031279
C1622028,GO,GO:0031265
C1622029,GO,GO:0031280
C1622030,GO,GO:0031292
C1622033,GO,GO:0031302
C1622034,GO,GO:0031313
C1622035,GO,GO:0031334
C1622036,GO,GO:0031391
C1622037,GO,GO:0031367
C1622038,GO,GO:0031372
C1622039,GO,GO:0031370
C1622040,GO,GO:0031348
C1622041,GO,GO:0031342
C1622044,GO,GO:0031393
C1622045,GO,GO:0031354
C1622046,GO,GO:0031379
C1622047,GO,GO:0031388
C1622048,GO,GO:0031362
C1622049,GO,GO:0031394
C1622052,GO,GO:0031403
C1622053,GO,GO:0031398
C1622054,GO,GO:0031381
C1622055,GO,GO:0031405
C1622056,GO,GO:0031418
C1622057,GO,GO:0031429
C1622057,GO,GO:0072588
C1622058,GO,GO:0031428
C1622059,GO,GO:0031420
C1622060,GO,GO:0031426
C1622061,GO,GO:0031409
C1622062,GO,GO:0031408
C1622063,GO,GO:0031456
C1622064,GO,GO:0031414
C1622065,GO,GO:0031435
C1622066,GO,GO:0031413
C1622067,GO,GO:0031411
C1622068,GO,GO:0031458
C1622069,GO,GO:0031462
C1622070,GO,GO:0031462
C1622071,GO,GO:0031462
C1622073,GO,GO:0031468
C1622074,GO,GO:0031472
C1622075,GO,GO:0031473
C1622078,GO,GO:0031464
C1622079,GO,GO:0031466
C1622080,GO,GO:0031524
C1622081,GO,GO:0031523
C1622084,GO,GO:0031599
C1622086,GO,GO:0031527
C1622087,GO,GO:0031529
C1622088,GO,GO:0031541
C1622089,GO,GO:0031549
C1622090,GO,GO:0031558
C1622091,GO,GO:0031564
C1622092,GO,GO:0031565
C1622093,GO,GO:0031587
C1622094,GO,GO:0031546
C1622097,GO,GO:0031580
C1622098,GO,GO:0031550
C1622099,GO,GO:0031562
C1622100,GO,GO:0031522
C1622101,GO,GO:0031515
C1622103,GO,GO:0031499
C1622104,GO,GO:0031602
C1622106,GO,GO:0031505
C1622106,GO,GO:0071852
C1622107,GO,GO:0031508
C1622108,GO,GO:0031603
C1622109,GO,GO:0031626
C1622110,GO,GO:0031608
C1622111,GO,GO:0031607
C1622113,GO,GO:0031613
C1622115,GO,GO:0031625
C1622116,GO,GO:0031638
C1622117,GO,GO:0031657
C1622118,GO,GO:0031661
C1622119,GO,GO:0031643
C1622120,GO,GO:0031648
C1622121,GO,GO:0030964
C1622121,GO,GO:0071685
C1622123,GO,GO:0031676
C1622124,GO,GO:0031681
C1622125,GO,GO:0031683
C1622126,GO,GO:0016596
C1622128,GO,GO:0015624
C1622129,GO,GO:0003777
C1622129,GO,GO:0008574
C1622130,GO,GO:0031669
C1622132,GO,GO:0031692
C1622133,GO,GO:0031686
C1622134,GO,GO:0004096
C1622135,GO,GO:0016691
C1622139,GO,GO:0007015
C1622140,GO,GO:0019439
C1622141,GO,GO:0031697
C1622142,GO,GO:0031688
C1622143,GO,GO:0031707
C1622144,GO,GO:0031702
C1622146,GO,GO:0031714
C1622148,GO,GO:0031717
C1622149,GO,GO:0031720
C1622150,GO,GO:0031719
C1622151,GO,GO:0031732
C1622152,GO,GO:0031728
C1622153,GO,GO:0031829
C1622154,GO,GO:0031831
C1622155,GO,GO:0031787
C1622156,GO,GO:0031789
C1622157,GO,GO:0031796
C1622158,GO,GO:0031783
C1622160,GO,GO:0031840
C1622161,GO,GO:0031862
C1622162,GO,GO:0031828
C1622163,GO,GO:0035319
C1622164,GO,GO:0035320
C1622165,GO,GO:0031883
C1622166,GO,GO:0031886
C1622167,GO,GO:0031880
C1622168,GO,GO:0031871
C1622169,GO,GO:0031879
C1622171,GO,GO:0031755
C1622172,GO,GO:0031756
C1622173,GO,GO:0031897
C1622174,GO,GO:0031900
C1622176,GO,GO:0031801
C1622177,GO,GO:0031746
C1622178,GO,GO:0031745
C1622179,GO,GO:0031877
C1622180,GO,GO:0031938
C1622182,GO,GO:0031968
C1622183,GO,GO:0031999
C1622184,GO,GO:0031914
C1622185,GO,GO:0031915
C1622186,GO,GO:0031941
C1622188,GO,GO:0031923
C1622189,GO,GO:0031955
C1622190,GO,GO:0031749
C1622191,GO,GO:0031972
C1622192,GO,GO:0031956
C1622193,GO,GO:0031993
C1622194,GO,GO:0031908
C1622195,GO,GO:0031924
C1622196,GO,GO:0031957
C1622197,GO,GO:0031963
C1622199,GO,GO:0031995
C1622200,GO,GO:0031910
C1622201,GO,GO:0031918
C1622202,GO,GO:0032001
C1622203,GO,GO:0031958
C1622204,GO,GO:0009274
C1622204,GO,GO:0031975
C1622205,GO,GO:0031997
C1622206,GO,GO:0031806
C1622207,GO,GO:0031807
C1622209,GO,GO:0031933
C1622210,GO,GO:0031772
C1622211,GO,GO:0031780
C1622212,GO,GO:0031763
C1622213,GO,GO:0035314
C1622214,GO,GO:0031762
C1622215,GO,GO:0035303
C1622256,GO,GO:0042601
C1622259,GO,GO:0043316
C1622260,GO,GO:0043317
C1622261,GO,GO:0043318
C1622263,GO,GO:0043033
C1622264,GO,GO:0043054
C1622265,GO,GO:0043319
C1622266,GO,GO:0043315
C1622271,GO,GO:0043312
C1622273,GO,GO:0043055
C1622281,GO,GO:0043327
C1622285,GO,GO:0043309
C1622296,GO,GO:0043323
C1622297,GO,GO:0043320
C1622299,GO,GO:0048194
C1622302,GO,GO:0042621
C1622314,GO,GO:0043326
C1622316,GO,GO:0043053
C1622320,GO,GO:0043294
C1622323,GO,GO:0043353
C1622324,GO,GO:0043364
C1622325,GO,GO:0043301
C1622326,GO,GO:0043332
C1622329,GO,GO:0043377
C1622330,GO,GO:0043334
C1622331,GO,GO:0043296
C1622332,GO,GO:0043362
C1622334,GO,GO:0043386
C1622335,GO,GO:0043387
C1622336,GO,GO:0043385
C1622339,GO,GO:0046222
C1622340,GO,GO:0043400
C1622342,GO,GO:0043406
C1622343,GO,GO:0043121
C1622344,GO,GO:0048499
C1622347,GO,GO:0044001
C1622352,GO,GO:0043595
C1622353,GO,GO:0043598
C1622355,GO,GO:0000268
C1622368,GO,GO:0000390
C1622370,GO,GO:0001400
C1622372,GO,GO:0001726
C1622372,GO,GO:0032587
C1622373,GO,GO:0001751
C1622374,GO,GO:0001763
C1622375,GO,GO:0001945
C1622376,GO,GO:0001959
C1622377,GO,GO:0001960
C1622378,GO,GO:0001949
C1622379,GO,GO:0001962
C1622380,GO,GO:0001965
C1622381,GO,GO:0001942
C1622382,GO,GO:0001976
C1622383,GO,GO:0001974
C1622384,GO,GO:0001973
C1622385,GO,GO:0001967
C1622386,GO,GO:0001991
